_id,_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
6d449ae05f0f8f111b18e1d06f6bcf64,9f2e4c151a81a8d58155ef6f2950e64b,d087aa10cb5268561214f69d31a788f5,360007802591,40.802670000000000,-73.965382000000000,New York City,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Trips,highest poverty,Grades PreK-2,,,,,978.00,1192.68,0,978.00,1,f,f,completed,2002-09-20 00:00:00,2002-11-07 00:00:00,2003-08-01 00:00:00,2003-06-01 00:00:00
72780b28ef2cb369ba72ae034d6219a1,4c0d3df73c93c1edc7dc771d0986d34f,ee8fa12a2188af26491d705f3d989ed2,360008300519,40.857704000000000,-73.922318000000000,New York City,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,,,,,357.00,435.37,0,357.00,1,f,f,completed,2002-09-20 00:00:00,2002-11-05 00:00:00,2003-02-13 00:00:00,2003-05-20 00:00:00
7c70ec36ea58e1d99152b1079c71b2cf,894c6be9598c47b25db8cda530b2068e,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,280.00,341.46,0,308.00,1,f,f,completed,2002-09-20 00:00:00,2002-11-05 00:00:00,2004-01-28 00:00:00,2003-05-20 00:00:00
8c5b05be4160e12f1cc47ed0fac1baa0,985073153180077ad5640624904db73d,ee8fa12a2188af26491d705f3d989ed2,360008300519,40.857704000000000,-73.922318000000000,New York City,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,480.00,585.37,0,554.00,3,f,f,completed,2002-09-20 00:00:00,2003-04-07 00:00:00,2003-07-23 00:00:00,2003-12-31 00:00:00
998cc141728f6e1cf955ca5699867924,130a5447515c9c484d1924f36f302c0e,356d99580221ae5036342d8a720e9192,360007702468,40.710754000000000,-73.996806000000000,New York City,NY,10038,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,137.00,167.07,0,137.00,1,f,f,completed,2002-09-20 00:00:00,2002-09-26 00:00:00,2002-11-18 00:00:00,2003-12-31 00:00:00
9a6f4fb43bf27ee1af4e675841d6dd23,5d11379c28c7a4103287d0b21b607ca0,60d87aa721f3a17c062891cf7fe1299c,360009003847,40.838261000000000,-73.866051000000000,New York City,NY,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,,,,,502.50,612.80,0,502.50,1,f,f,completed,2002-09-20 00:00:00,2002-09-20 00:00:00,2002-09-20 00:00:00,2003-12-31 00:00:00
9f815e17fa99927d8a8dea07139b4b6e,bb9451ffe8ef76852f4030238a73ac41,3c8d88feaa7e35e562a34831aefd99ee,360007805524,40.807725000000000,-73.955635000000000,New York City,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,56.00,68.29,0,61.60,1,f,f,completed,2002-09-20 00:00:00,2002-09-23 00:00:00,2002-12-19 00:00:00,2003-12-31 00:00:00
b2fb18fcd1b154a4dbd45e07beaba52d,33353d9dfa2f8cfd4065ef1dbcef9f02,9f02d789a8ccd57ca92e0002d4711a05,360008603780,40.840446000000000,-73.904289000000000,New York City,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Performing Arts,Music & The Arts,,,Technology,highest poverty,Grades 3-5,,,,,390.00,475.61,0,429.00,1,f,f,completed,2002-09-20 00:00:00,2003-01-22 00:00:00,2003-05-01 00:00:00,2003-12-31 00:00:00
d62fea282f3481fefc37497e52f473ba,182be9332d88c8882a558ab580e4bd7b,c9cb5323b9bfc2b513334f6cf0957e1b,360009804895,40.744177000000000,-73.933474000000000,New York City,NY,11101,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mr.,f,f,College & Career Prep,Applied Learning,,,Trips,highest poverty,Grades 9-12,,,,,3300.00,4024.39,0,3300.00,1,f,f,completed,2002-09-23 00:00:00,2002-11-07 00:00:00,2003-07-08 00:00:00,2002-11-30 00:00:00
3de47c93c3e2f5924104eddd6a30f713,3cbc6ab1ee592e425cd6230a18fdcc43,17746a1cf95bd2e84932a271eeb42f8a,360008502479,40.817580000000000,-73.902302000000000,New York City,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,64.00,78.05,0,70.40,1,f,f,completed,2002-09-23 00:00:00,2002-09-23 00:00:00,2003-02-13 00:00:00,2003-05-23 00:00:00
8154b46709eeadfc057976571eeb18a8,130a5447515c9c484d1924f36f302c0e,356d99580221ae5036342d8a720e9192,360007702468,40.710754000000000,-73.996806000000000,New York City,NY,10038,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,132.00,160.98,0,145.20,1,f,f,completed,2002-09-23 00:00:00,2002-11-05 00:00:00,2002-12-20 00:00:00,2003-12-31 00:00:00
d5eee2d3d4c53422bbfd0136996d1160,ea051b4d920c88f218893ae77ebac8d7,a65b2441d4e3464354a9edfa2389e78f,360008301675,40.834900000000000,-73.941620000000000,New York City,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Trips,highest poverty,Grades PreK-2,,,,,121.50,148.17,0,133.00,1,f,f,completed,2002-09-24 00:00:00,,,2003-12-31 00:00:00
7df4a2214a407d49dd9bd10af041310f,7302eae81955c669e519b08d749eb0ac,989ada03d8e37eb0172b0ff23a1b2d91,360008603764,40.849148000000000,-73.915939000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Trips,highest poverty,Grades PreK-2,,,,,850.00,1036.59,0,850.00,1,f,f,completed,2002-09-24 00:00:00,,,2003-12-31 00:00:00
e9c02df1e34c10ee999847c7fc53e174,7e2a6f127bab6b1e17ca11f2ab13d4ce,14349e3143014e8607d85ebf84ac1208,360007700692,40.709234000000000,-74.012177000000000,New York City,NY,10006,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Performing Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,,,,,1510.00,1841.46,0,1510.00,1,f,f,completed,2002-09-24 00:00:00,2002-09-24 00:00:00,2002-09-24 00:00:00,2003-12-31 00:00:00
a80503b0d7fc797f16bffe578ad7a4a5,0bebe562cdbcf7b14a1dd5f9793a7fd4,5307fce11b85e6ca6618448b1a3a075d,360008501979,40.823649000000000,-73.859879000000000,New York City,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,143.00,174.39,0,157.00,1,f,f,completed,2002-09-25 00:00:00,2002-09-25 00:00:00,2002-12-16 00:00:00,2003-12-31 00:00:00
cfa24d78b70200c4a56331498b291599,2b6e71f317239196729820f00b90bbac,39ddbff0638271cd2eb7793af1c91237,360008105117,40.814840000000000,-73.945051000000000,New York City,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,1.00,1.00,0,0.00,0,f,f,completed,2002-09-25 00:00:00,2002-09-25 00:00:00,2002-09-25 00:00:00,2003-05-25 00:00:00
28416394979155e1f6c54482ab103478,a2ce3653e329c81501f027601d9ee1bf,768dab263f87881fe7c68ffb3965df7c,360008302472,40.841216000000000,-73.938605000000000,New York City,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,2553.00,3113.41,0,453.00,2,f,f,completed,2002-09-26 00:00:00,2002-11-05 00:00:00,2003-04-11 00:00:00,2003-05-26 00:00:00
d3d01ce2d2fe7d9258b6fb29ad324573,d50acb530e26915da1b3cb3c343411e0,9957831761dc4013942aa6537115807f,360008302135,40.831422000000000,-73.942251000000000,New York City,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Technology,highest poverty,Grades 3-5,,,,,220.00,268.29,0,242.00,1,f,f,completed,2002-09-26 00:00:00,2002-10-03 00:00:00,,2002-12-01 00:00:00
141bc978aabfb9841bec56aec41d5ba0,f5b82479a41ad3b6bd22ecbcfed2cc27,a6d1d00ff0050cf23fab4dc95a3e882b,360009505710,40.659228000000000,-73.942653000000000,New York City,NY,11203,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,290.00,353.66,0,319.00,1,f,f,completed,2002-09-27 00:00:00,2002-11-15 00:00:00,2003-03-26 00:00:00,2003-06-27 00:00:00
b642454089cd6a6ae64dbb5d17aa856d,ba226b0912777a9407138de736a2a92a,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,419.00,510.98,0,419.00,1,f,f,completed,2002-09-27 00:00:00,2002-11-15 00:00:00,2003-07-09 00:00:00,2003-05-27 00:00:00
35ecbc1eec0bd1731c08cc30211d6891,59a365f35b41dd668130fd144e10d60b,9c7e5ceeabc970710da96e2bf8c61789,,40.836655000000000,-73.937113000000000,New York City,NY,10032,,,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,400.00,487.80,0,460.00,1,f,f,completed,2002-09-27 00:00:00,2002-11-08 00:00:00,2003-05-23 00:00:00,2003-05-27 00:00:00
c06d48d76af2fc224adaef931464bb5b,f345f1ff1b7e98ce3d4bf67b2517eddc,74069ee85f6d41fd039befcb64107b5f,360008604459,40.843352000000000,-73.920440000000000,New York City,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,256.00,312.20,0,281.60,1,f,f,completed,2002-09-27 00:00:00,2002-10-15 00:00:00,2003-01-06 00:00:00,2003-05-27 00:00:00
d8f16a5c50839e79e71bab1bd0a9fbd5,55c29624cdb74469ff2e3db06eaa10a1,a1f8fe910e5e84d203b5c35ba09b7120,360008602048,40.830879000000000,-73.901871000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Mr.,f,f,Parent Involvement,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,175.00,213.41,0,175.00,1,f,f,completed,2002-09-27 00:00:00,2002-10-09 00:00:00,2003-07-31 00:00:00,2003-05-27 00:00:00
35c9a3f9be6939714a37625a99c051f9,532b9c9d48c47490043bf30b17ff37c9,ffc02864027fbfb30bec6985eb37e0a6,360011903078,40.712029000000000,-73.939696000000000,New York City,NY,11211,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Trips,highest poverty,Grades 9-12,,,,,354.00,431.71,0,389.00,1,f,f,completed,2002-09-30 00:00:00,2002-09-30 00:00:00,2002-12-18 00:00:00,2003-12-31 00:00:00
b72f115997a2c9e0170434c80ff432ea,3d330260ba6beef26af4ee0e4d9c15af,fd75f7ad9c5a6bcc063abfe5d348ba36,360007703348,40.765517000000000,-73.960090000000000,New York City,NY,10065,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Technology,high poverty,Grades 9-12,,,,,1760.00,2146.34,0,1760.00,1,f,f,completed,2002-09-30 00:00:00,2002-09-30 00:00:00,2003-01-27 00:00:00,2003-12-31 00:00:00
54fa04b2847816976f902458b08d5e7b,d95027f78b5d65a7446b1dae7167f786,fd991cfd44e40724fbcdb4ca53ceacdd,360008300551,40.850606000000000,-73.934611000000000,New York City,NY,10033,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,t,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,1680.00,2048.78,0,0.00,0,f,f,completed,2002-10-01 00:00:00,2002-10-01 00:00:00,2004-02-04 00:00:00,2003-12-31 00:00:00
d25a9bd2a7864fffd9e0725e798ee987,21d7778ccd07d8a25d8e313625018659,84c4eafee230f1fad1ac87ab4d4a0c55,360008605561,40.830879000000000,-73.901871000000000,New York City,NY,10456,urban,Integrated Curriculum And Instruction Learning Support Organization,Bronx,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,780.00,951.22,0,780.00,1,f,f,completed,2002-10-01 00:00:00,2002-11-07 00:00:00,,2003-06-01 00:00:00
6414ba105ec34124b079204d0ce9de4c,3cce5b8409030a191d03a64fe609c21e,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Supplies,moderate poverty,Grades PreK-2,,,,,222.00,270.73,0,222.00,1,f,f,completed,2002-10-01 00:00:00,2002-10-03 00:00:00,2003-02-04 00:00:00,2003-06-27 00:00:00
a79c7b0bcf419e63c0689f6cd6260c7f,7c00c7aa5076d53b689234bedc6f5285,37d22fce0ce4184a2c5d730c8879fad5,360008604355,40.852539633478088,-73.921463990701355,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,,,,,383.00,467.07,0,440.00,1,f,f,completed,2002-10-01 00:00:00,2003-03-03 00:00:00,2003-07-16 00:00:00,2003-06-28 00:00:00
c37a961133e4b341ef0ae36ea9e30a87,84fd42b69d0db5710f09905939b366fe,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,moderate poverty,Grades PreK-2,,,,,340.00,414.63,0,374.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-12-31 00:00:00
00cef9e0f9af5320c1401879cb7f25ee,350f0c27b7c82a4bbd65ca7bf79b5055,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,,,Books,moderate poverty,Grades 3-5,,,,,442.00,539.02,0,442.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-29 00:00:00,2003-12-31 00:00:00
d1cab3f603496b24f25ca2fda6207908,6693617cc48e2aa963b6d9a7bf777420,8c9ab8c021074381647582e111507219,,40.826957159941806,-73.892217120675355,New York City,NY,10459,,,Bronx,f,f,f,f,f,f,Mr.,f,f,Social Sciences,History & Civics,,,Technology,low poverty,Grades 9-12,,,,,390.00,475.61,0,399.00,4,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2002-12-19 00:00:00,2003-12-31 00:00:00
0265ac69e5c681338e5595e8c316c168,2d718e9f402b8044af9310cef0bebb3b,1ae4695be589a36816188e2b301a0395,360007700585,40.765517000000000,-73.960090000000000,New York City,NY,10065,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades 9-12,,,,,520.00,634.15,0,572.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-16 00:00:00,2003-12-31 00:00:00
d1cf58af5ca7540087a550522b77c10d,b218f64064e174657336d229e2231962,52835c082f36edc0c90aff0c11a2e9b3,360007902605,40.792306000000000,-73.952037000000000,New York City,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Trips,highest poverty,Grades 3-5,,,,,370.00,451.22,0,407.00,1,f,f,completed,2002-10-03 00:00:00,2002-12-07 00:00:00,2002-12-07 00:00:00,2003-12-31 00:00:00
a6c1352e7f10d3403708f0af3f2e058d,1721969ce0202a333c659611021b59e9,25a6916107edd02ef794718deda02ba2,360011902467,40.719657000000000,-73.948446000000000,New York City,NY,11222,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,t,f,Team Sports,Health & Sports,,,Supplies,highest poverty,Grades 6-8,,,,,95.00,115.85,0,104.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-06 00:00:00,2003-12-31 00:00:00
f3ff116cdd240e82546b0f6f6e0b6502,350f0c27b7c82a4bbd65ca7bf79b5055,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Technology,moderate poverty,Grades 3-5,,,,,385.00,469.51,0,385.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-29 00:00:00,2003-12-31 00:00:00
f4a27a5e375c9a496672f82cba56ae95,5955995b38eba124a51b401f60ed9eea,5c5c444dd1bf31c3bdbcf4825a28e17f,360007705566,40.768254000000000,-73.988978000000000,New York City,NY,10019,urban,Empowerment Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Technology,highest poverty,Grades 9-12,,,,,2700.00,3292.68,0,2970.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-06 00:00:00,2003-12-31 00:00:00
fb4974b62ab1375b088e3a53835a3189,350f0c27b7c82a4bbd65ca7bf79b5055,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Technology,moderate poverty,Grades 3-5,,,,,330.00,402.44,0,330.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-29 00:00:00,2003-12-31 00:00:00
8e153706e33f0b3b432824fd1ec7cb39,1d63eeee16c775aa134747e538090b18,b7f0c5ace501a3995e914391f9456c3c,360008302658,40.821114000000000,-73.951914000000000,New York City,NY,10031,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Performing Arts,Music & The Arts,,,Trips,highest poverty,Grades 3-5,,,,,460.00,560.98,0,460.00,1,f,f,completed,2002-10-08 00:00:00,2002-10-16 00:00:00,2003-01-16 00:00:00,2002-10-27 00:00:00
cf5478155b66ef0e29a272ed2b4c275f,21a5742d5e6196ed64fae769c25c93ba,04f3cfd15642f95e296751a568089a9a,,40.804859000000000,-73.953697000000000,New York City,NY,10026,,,New York (Manhattan),t,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Other,highest poverty,Grades 3-5,,,,,471.49,574.99,0,471.49,1,f,f,completed,2002-10-08 00:00:00,2002-11-07 00:00:00,2003-05-01 00:00:00,2003-06-08 00:00:00
860f85043cc1a5dd7ff07484bb512dc3,25b477eb4e4defa1e4427e4bcf97ff90,59806e587af7e2c1eec899fc65b94796,360008701940,40.879883000000000,-73.888962000000000,New York City,NY,10468,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,,,Technology,highest poverty,Grades 9-12,,,,,2237.00,2728.05,0,2237.00,1,f,f,completed,2002-10-09 00:00:00,2002-11-07 00:00:00,2003-01-16 00:00:00,2003-06-09 00:00:00
da2651b8847dcfc677d5318ee1a48ec1,00268bcb3aee56eb35397e856efb3be4,906db3b4864f6502bea0392909d27afe,360009202041,40.649203000000000,-74.012325000000000,New York City,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,229.00,279.27,0,251.90,1,f,f,completed,2002-10-09 00:00:00,2003-01-02 00:00:00,2003-05-21 00:00:00,2003-06-09 00:00:00
88360ec7569fc478e75b3a328b59a9c6,6c4c15b40e40faf55462973dd3962dbc,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,580.23,707.60,0,580.23,1,f,f,completed,2002-10-09 00:00:00,2002-11-05 00:00:00,2004-01-28 00:00:00,2003-06-09 00:00:00
98171c797f0fb4c9c2b1a9382334a5ba,00268bcb3aee56eb35397e856efb3be4,906db3b4864f6502bea0392909d27afe,360009202041,40.649203000000000,-74.012325000000000,New York City,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 3-5,,,,,300.00,365.85,0,300.00,2,f,f,completed,2002-10-09 00:00:00,2002-12-11 00:00:00,2003-05-21 00:00:00,2003-06-09 00:00:00
acf228090fd7e7459e7597f4c40fea0d,672bfbc2e05e5818b22398b4fd1ce9e7,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,,,,,478.00,582.93,0,525.80,1,f,f,completed,2002-10-09 00:00:00,2003-01-25 00:00:00,2003-04-22 00:00:00,2003-06-09 00:00:00
dcea0a02f686816999b604a4be6b52a7,7467cc0f7b04b8b7ddb5617c65e354d4,9957831761dc4013942aa6537115807f,360008302135,40.831422000000000,-73.942251000000000,New York City,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,1400.00,1707.32,0,0.00,0,f,f,completed,2002-10-10 00:00:00,2002-10-10 00:00:00,2003-01-06 00:00:00,2003-12-31 00:00:00
58faaff5aa8b6f4dc24ad68cb99031d6,ba226b0912777a9407138de736a2a92a,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,393.00,479.27,0,412.09,5,f,f,completed,2002-10-10 00:00:00,2003-01-06 00:00:00,2003-08-11 00:00:00,2003-06-10 00:00:00
4e5b09e7c43a7b42d262e74787235b41,acd4f1b0b4b698c27adc1828d0d3f77d,6ce9abf9e57097d6b9423f973cfaceb6,360008702067,40.857103000000000,-73.899451000000000,New York City,NY,10458,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,286.00,348.78,0,286.00,1,f,f,completed,2002-10-11 00:00:00,2002-10-11 00:00:00,2002-12-19 00:00:00,2003-12-31 00:00:00
61f24b9c87f723424fd7ae18826f3861,ded4b1235dbdaedeb157c38621fcebdc,8c9ab8c021074381647582e111507219,,40.826957159941806,-73.892217120675355,New York City,NY,10459,,,Bronx,f,f,f,f,f,f,Ms.,f,f,Extracurricular,Applied Learning,,,Supplies,low poverty,Grades 9-12,,,,,528.00,643.90,0,528.00,1,f,f,completed,2002-10-11 00:00:00,2002-11-07 00:00:00,2003-01-16 00:00:00,2003-06-25 00:00:00
e6fdbb5036e04b81cb06c1e0b76f987e,806a0a04e725ed409d1bbba49652ab3b,07e7773a5b5a3fbbe0ecac8ae1e994d2,360008704464,40.865967000000000,-73.895294000000000,New York City,NY,10468,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 6-8,,,,,277.12,337.95,0,0.00,0,f,f,completed,2002-10-15 00:00:00,2002-11-07 00:00:00,2004-01-26 00:00:00,2003-06-15 00:00:00
07d573a67880986ede29105e0bad8e87,894c6be9598c47b25db8cda530b2068e,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,,,,,286.00,348.78,0,286.00,1,f,f,completed,2002-10-15 00:00:00,2002-11-18 00:00:00,2003-08-28 00:00:00,2003-06-15 00:00:00
